V alpha_deg Tr h feas
15.000 -5.00 118.0 119.446 1
15.000 -4.00 0.0 7.376 0
15.000 -4.00 9.8 17.185 1
15.000 -4.00 19.7 26.995 1
15.000 -4.00 29.5 36.804 1
15.000 -4.00 39.3 46.613 1
15.000 -4.00 49.2 56.423 1
15.000 -4.00 59.0 66.232 1
15.000 -4.00 68.8 76.041 1
15.000 -4.00 78.7 85.851 1
15.000 -4.00 88.5 95.660 1
15.000 -4.00 98.3 105.470 1
15.000 -4.00 108.2 115.279 1
15.000 -4.00 118.0 125.088 1
15.000 -3.00 0.0 12.857 0
15.000 -3.00 9.8 22.677 1
15.000 -3.00 19.7 32.497 1
15.000 -3.00 29.5 42.316 1
15.000 -3.00 39.3 52.136 1
15.000 -3.00 49.2 61.956 1
15.000 -3.00 59.0 71.776 1
15.000 -3.00 68.8 81.596 1
15.000 -3.00 78.7 91.416 1
15.000 -3.00 88.5 101.236 1
15.000 -3.00 98.3 111.055 1
15.000 -3.00 108.2 120.875 1
15.000 -3.00 118.0 130.695 1
15.000 -2.00 0.0 18.338 1
15.000 -2.00 9.8 28.165 1
15.000 -2.00 19.7 37.993 1
15.000 -2.00 29.5 47.820 1
15.000 -2.00 39.3 57.647 1
15.000 -2.00 49.2 67.475 1
15.000 -2.00 59.0 77.302 1
15.000 -2.00 68.8 87.129 1
15.000 -2.00 78.7 96.957 1
15.000 -2.00 88.5 106.784 1
15.000 -2.00 98.3 116.611 1
15.000 -2.00 108.2 126.439 1
15.000 -2.00 118.0 136.266 1
15.000 -1.00 0.0 23.819 1
15.000 -1.00 9.8 33.651 1
15.000 -1.00 19.7 43.482 1
15.000 -1.00 29.5 53.314 1
15.000 -1.00 39.3 63.146 1
15.000 -1.00 49.2 72.978 1
15.000 -1.00 59.0 82.810 1
15.000 -1.00 68.8 92.642 1
15.000 -1.00 78.7 102.474 1
15.000 -1.00 88.5 112.305 1
15.000 -1.00 98.3 122.137 1
15.000 -1.00 108.2 131.969 1
15.000 -1.00 118.0 141.801 1
15.000 0.00 0.0 29.300 1
15.000 0.00 9.8 39.133 1
15.000 0.00 19.7 48.967 1
15.000 0.00 29.5 58.800 1
15.000 0.00 39.3 68.633 1
15.000 0.00 49.2 78.467 1
15.000 0.00 59.0 88.300 1
15.000 0.00 68.8 98.133 1
15.000 0.00 78.7 107.967 1
15.000 0.00 88.5 117.800 1
15.000 0.00 98.3 127.633 1
15.000 0.00 108.2 137.467 1
15.000 0.00 118.0 147.300 1
15.000 1.00 0.0 32.588 1
15.000 1.00 9.8 42.420 1
15.000 1.00 19.7 52.252 1
15.000 1.00 29.5 62.084 1
15.000 1.00 39.3 71.916 1
15.000 1.00 49.2 81.748 1
15.000 1.00 59.0 91.579 1
15.000 1.00 68.8 101.411 1
15.000 1.00 78.7 111.243 1
15.000 1.00 88.5 121.075 1
15.000 1.00 98.3 130.907 1
15.000 1.00 108.2 140.739 1
15.000 1.00 118.0 150.570 1
15.000 2.00 0.0 35.877 1
15.000 2.00 9.8 45.704 1
15.000 2.00 19.7 55.532 1
15.000 2.00 29.5 65.359 1
15.000 2.00 39.3 75.186 1
15.000 2.00 49.2 85.014 1
15.000 2.00 59.0 94.841 1
15.000 2.00 68.8 104.668 1
15.000 2.00 78.7 114.496 1
15.000 2.00 88.5 124.323 1
15.000 2.00 98.3 134.150 1
15.000 2.00 108.2 143.978 1
15.000 2.00 118.0 153.805 1
15.000 3.00 0.0 39.166 1
15.000 3.00 9.8 48.986 1
15.000 3.00 19.7 58.805 1
15.000 3.00 29.5 68.625 1
15.000 3.00 39.3 78.445 1
15.000 3.00 49.2 88.265 1
15.000 3.00 59.0 98.085 1
15.000 3.00 68.8 107.905 1
15.000 3.00 78.7 117.725 1
15.000 3.00 88.5 127.544 1
15.000 3.00 98.3 137.364 1
15.000 3.00 108.2 147.184 1
15.000 3.00 118.0 157.004 1
15.000 4.00 0.0 42.454 1
15.000 4.00 9.8 52.264 1
15.000 4.00 19.7 62.073 1
15.000 4.00 29.5 71.882 1
15.000 4.00 39.3 81.692 1
15.000 4.00 49.2 91.501 1
15.000 4.00 59.0 101.311 1
15.000 4.00 68.8 111.120 1
15.000 4.00 78.7 120.929 1
15.000 4.00 88.5 130.739 1
15.000 4.00 98.3 140.548 1
15.000 4.00 108.2 150.357 1
15.000 4.00 118.0 160.167 1
15.000 5.00 0.0 45.743 0
15.000 5.00 9.8 55.539 1
15.000 5.00 19.7 65.335 1
15.000 5.00 29.5 75.131 1
15.000 5.00 39.3 84.927 1
15.000 5.00 49.2 94.722 1
15.000 5.00 59.0 104.518 1
15.000 5.00 68.8 114.314 1
15.000 5.00 78.7 124.110 1
15.000 5.00 88.5 133.906 1
15.000 5.00 98.3 143.702 1
15.000 5.00 108.2 153.498 1
15.000 5.00 118.0 163.294 1
15.500 -10.00 0.0 -23.782 0
15.500 -10.00 9.8 -14.098 0
15.500 -10.00 19.7 -4.414 0
15.500 -10.00 29.5 5.270 0
15.500 -10.00 39.3 14.954 0
15.500 -10.00 49.2 24.638 1
15.500 -10.00 59.0 34.322 1
15.500 -10.00 68.8 44.006 1
15.500 -10.00 78.7 53.690 1
15.500 -10.00 88.5 63.374 1
15.500 -10.00 98.3 73.058 1
15.500 -10.00 108.2 82.742 1
15.500 -10.00 118.0 92.426 1
15.500 -9.00 0.0 -17.929 0
15.500 -9.00 9.8 -8.217 0
15.500 -9.00 19.7 1.495 0
15.500 -9.00 29.5 11.208 0
15.500 -9.00 39.3 20.920 1
15.500 -9.00 49.2 30.632 1
15.500 -9.00 59.0 40.344 1
15.500 -9.00 68.8 50.057 1
15.500 -9.00 78.7 59.769 1
15.500 -9.00 88.5 69.481 1
15.500 -9.00 98.3 79.193 1
15.500 -9.00 108.2 88.906 1
15.500 -9.00 118.0 98.618 1
15.500 -8.00 0.0 -12.077 0
15.500 -8.00 9.8 -2.339 0
15.500 -8.00 19.7 7.398 0
15.500 -8.00 29.5 17.136 1
15.500 -8.00 39.3 26.874 1
15.500 -8.00 49.2 36.611 1
15.500 -8.00 59.0 46.349 1
15.500 -8.00 68.8 56.087 1
15.500 -8.00 78.7 65.824 1
15.500 -8.00 88.5 75.562 1
15.500 -8.00 98.3 85.300 1
15.500 -8.00 108.2 95.037 1
15.500 -8.00 118.0 104.775 1
15.500 -7.00 0.0 -6.224 0
15.500 -7.00 9.8 3.536 0
15.500 -7.00 19.7 13.296 0
15.500 -7.00 29.5 23.056 1
15.500 -7.00 39.3 32.816 1
15.500 -7.00 49.2 42.576 1
15.500 -7.00 59.0 52.336 1
15.500 -7.00 68.8 62.096 1
15.500 -7.00 78.7 71.856 1
15.500 -7.00 88.5 81.616 1
15.500 -7.00 98.3 91.376 1
15.500 -7.00 108.2 101.136 1
15.500 -7.00 118.0 110.896 1
15.500 -6.00 0.0 -0.372 0
15.500 -6.00 9.8 9.408 0
15.500 -6.00 19.7 19.187 1
15.500 -6.00 29.5 28.967 1
15.500 -6.00 39.3 38.746 1
15.500 -6.00 49.2 48.526 1
15.500 -6.00 59.0 58.305 1
15.500 -6.00 68.8 68.084 1
15.500 -6.00 78.7 77.864 1
15.500 -6.00 88.5 87.643 1
15.500 -6.00 98.3 97.423 1
15.500 -6.00 108.2 107.202 1
15.500 -6.00 118.0 116.982 1
15.500 -5.00 0.0 5.481 0
15.500 -5.00 9.8 15.277 1
15.500 -5.00 19.7 25.073 1
15.500 -5.00 29.5 34.868 1
15.500 -5.00 39.3 44.664 1
15.500 -5.00 49.2 54.460 1
15.500 -5.00 59.0 64.256 1
15.500 -5.00 68.8 74.052 1
15.500 -5.00 78.7 83.848 1
15.500 -5.00 88.5 93.644 1
15.500 -5.00 98.3 103.440 1
15.500 -5.00 108.2 113.236 1
15.500 -5.00 118.0 123.032 1
15.500 -4.00 0.0 11.333 0
15.500 -4.00 9.8 21.143 1
15.500 -4.00 19.7 30.952 1
15.500 -4.00 29.5 40.761 1
15.500 -4.00 39.3 50.571 1
15.500 -4.00 49.2 60.380 1
15.500 -4.00 59.0 70.189 1
15.500 -4.00 68.8 79.999 1
15.500 -4.00 78.7 89.808 1
15.500 -4.00 88.5 99.618 1
15.500 -4.00 98.3 109.427 1
15.500 -4.00 108.2 119.236 1
15.500 -4.00 118.0 129.046 1
15.500 -3.00 0.0 17.186 1
15.500 -3.00 9.8 27.006 1
15.500 -3.00 19.7 36.825 1
15.500 -3.00 29.5 46.645 1
15.500 -3.00 39.3 56.465 1
15.500 -3.00 49.2 66.285 1
15.500 -3.00 59.0 76.105 1
15.500 -3.00 68.8 85.925 1
15.500 -3.00 78.7 95.745 1
15.500 -3.00 88.5 105.564 1
15.500 -3.00 98.3 115.384 1
15.500 -3.00 108.2 125.204 1
15.500 -3.00 118.0 135.024 1
15.500 -2.00 0.0 23.038 1
15.500 -2.00 9.8 32.866 1
15.500 -2.00 19.7 42.693 1
15.500 -2.00 29.5 52.520 1
15.500 -2.00 39.3 62.348 1
15.500 -2.00 49.2 72.175 1
15.500 -2.00 59.0 82.002 1
15.500 -2.00 68.8 91.830 1
15.500 -2.00 78.7 101.657 1
15.500 -2.00 88.5 111.484 1
15.500 -2.00 98.3 121.312 1
15.500 -2.00 108.2 131.139 1
15.500 -2.00 118.0 140.966 1
15.500 -1.00 0.0 28.891 1
15.500 -1.00 9.8 38.723 1
15.500 -1.00 19.7 48.554 1
15.500 -1.00 29.5 58.386 1
15.500 -1.00 39.3 68.218 1
15.500 -1.00 49.2 78.050 1
15.500 -1.00 59.0 87.882 1
15.500 -1.00 68.8 97.714 1
15.500 -1.00 78.7 107.545 1
15.500 -1.00 88.5 117.377 1
15.500 -1.00 98.3 127.209 1
15.500 -1.00 108.2 137.041 1
15.500 -1.00 118.0 146.873 1
15.500 0.00 0.0 34.743 1
15.500 0.00 9.8 44.577 1
15.500 0.00 19.7 54.410 1
15.500 0.00 29.5 64.243 1
15.500 0.00 39.3 74.077 1
15.500 0.00 49.2 83.910 1
15.500 0.00 59.0 93.743 1
15.500 0.00 68.8 103.577 1
15.500 0.00 78.7 113.410 1
15.500 0.00 88.5 123.243 1
15.500 0.00 98.3 133.077 1
15.500 0.00 108.2 142.910 1
15.500 0.00 118.0 152.743 1
15.500 1.00 0.0 38.255 1
15.500 1.00 9.8 48.087 1
15.500 1.00 19.7 57.918 1
15.500 1.00 29.5 67.750 1
15.500 1.00 39.3 77.582 1
15.500 1.00 49.2 87.414 1
15.500 1.00 59.0 97.246 1
15.500 1.00 68.8 107.078 1
15.500 1.00 78.7 116.909 1
15.500 1.00 88.5 126.741 1
15.500 1.00 98.3 136.573 1
15.500 1.00 108.2 146.405 1
15.500 1.00 118.0 156.237 1
15.500 2.00 0.0 41.766 1
15.500 2.00 9.8 51.594 1
15.500 2.00 19.7 61.421 1
15.500 2.00 29.5 71.248 1
15.500 2.00 39.3 81.076 1
15.500 2.00 49.2 90.903 1
15.500 2.00 59.0 100.730 1
15.500 2.00 68.8 110.558 1
15.500 2.00 78.7 120.385 1
15.500 2.00 88.5 130.212 1
15.500 2.00 98.3 140.040 1
15.500 2.00 108.2 149.867 1
15.500 2.00 118.0 159.694 1
15.500 3.00 0.0 45.278 1
15.500 3.00 9.8 55.098 1
15.500 3.00 19.7 64.917 1
15.500 3.00 29.5 74.737 1
15.500 3.00 39.3 84.557 1
15.500 3.00 49.2 94.377 1
15.500 3.00 59.0 104.197 1
15.500 3.00 68.8 114.017 1
15.500 3.00 78.7 123.837 1
15.500 3.00 88.5 133.656 1
15.500 3.00 98.3 143.476 1
15.500 3.00 108.2 153.296 1
15.500 3.00 118.0 163.116 1
15.500 4.00 0.0 48.789 1
15.500 4.00 9.8 58.599 1
15.500 4.00 19.7 68.408 1
15.500 4.00 29.5 78.217 1
15.500 4.00 39.3 88.027 1
15.500 4.00 49.2 97.836 1
15.500 4.00 59.0 107.645 1
15.500 4.00 68.8 117.455 1
15.500 4.00 78.7 127.264 1
15.500 4.00 88.5 137.074 1
15.500 4.00 98.3 146.883 1
15.500 4.00 108.2 156.692 1
15.500 4.00 118.0 166.502 1
15.500 5.00 0.0 52.301 0
15.500 5.00 9.8 62.097 1
15.500 5.00 19.7 71.893 1
15.500 5.00 29.5 81.688 1
15.500 5.00 39.3 91.484 1
15.500 5.00 49.2 101.280 1
15.500 5.00 59.0 111.076 1
15.500 5.00 68.8 120.872 1
15.500 5.00 78.7 130.668 1
15.500 5.00 88.5 140.464 1
15.500 5.00 98.3 150.260 1
15.500 5.00 108.2 160.056 1
15.500 5.00 118.0 169.852 1
16.000 -10.00 0.0 -21.997 0
16.000 -10.00 9.8 -12.313 0
16.000 -10.00 19.7 -2.629 0
16.000 -10.00 29.5 7.055 0
16.000 -10.00 39.3 16.739 0
16.000 -10.00 49.2 26.423 1
16.000 -10.00 59.0 36.107 1
16.000 -10.00 68.8 45.791 1
16.000 -10.00 78.7 55.475 1
16.000 -10.00 88.5 65.159 1
16.000 -10.00 98.3 74.843 1
16.000 -10.00 108.2 84.527 1
16.000 -10.00 118.0 94.211 1
16.000 -9.00 0.0 -15.761 0
16.000 -9.00 9.8 -6.048 0
16.000 -9.00 19.7 3.664 0
16.000 -9.00 29.5 13.376 0
16.000 -9.00 39.3 23.089 1
16.000 -9.00 49.2 32.801 1
16.000 -9.00 59.0 42.513 1
16.000 -9.00 68.8 52.225 1
16.000 -9.00 78.7 61.938 1
16.000 -9.00 88.5 71.650 1
16.000 -9.00 98.3 81.362 1
16.000 -9.00 108.2 91.074 1
16.000 -9.00 118.0 100.787 1
16.000 -8.00 0.0 -9.524 0
16.000 -8.00 9.8 0.213 0
16.000 -8.00 19.7 9.951 0
16.000 -8.00 29.5 19.689 1
16.000 -8.00 39.3 29.426 1
16.000 -8.00 49.2 39.164 1
16.000 -8.00 59.0 48.901 1
16.000 -8.00 68.8 58.639 1
16.000 -8.00 78.7 68.377 1
16.000 -8.00 88.5 78.114 1
16.000 -8.00 98.3 87.852 1
16.000 -8.00 108.2 97.590 1
16.000 -8.00 118.0 107.327 1
16.000 -7.00 0.0 -3.288 0
16.000 -7.00 9.8 6.472 0
16.000 -7.00 19.7 16.232 0
16.000 -7.00 29.5 25.992 1
16.000 -7.00 39.3 35.752 1
16.000 -7.00 49.2 45.512 1
16.000 -7.00 59.0 55.272 1
16.000 -7.00 68.8 65.032 1
16.000 -7.00 78.7 74.792 1
16.000 -7.00 88.5 84.552 1
16.000 -7.00 98.3 94.312 1
16.000 -7.00 108.2 104.072 1
16.000 -7.00 118.0 113.832 1
16.000 -6.00 0.0 2.948 0
16.000 -6.00 9.8 12.727 0
16.000 -6.00 19.7 22.507 1
16.000 -6.00 29.5 32.286 1
16.000 -6.00 39.3 42.066 1
16.000 -6.00 49.2 51.845 1
16.000 -6.00 59.0 61.625 1
16.000 -6.00 68.8 71.404 1
16.000 -6.00 78.7 81.184 1
16.000 -6.00 88.5 90.963 1
16.000 -6.00 98.3 100.743 1
16.000 -6.00 108.2 110.522 1
16.000 -6.00 118.0 120.302 1
16.000 -5.00 0.0 9.184 0
16.000 -5.00 9.8 18.980 1
16.000 -5.00 19.7 28.776 1
16.000 -5.00 29.5 38.572 1
16.000 -5.00 39.3 48.368 1
16.000 -5.00 49.2 58.164 1
16.000 -5.00 59.0 67.960 1
16.000 -5.00 68.8 77.756 1
16.000 -5.00 78.7 87.551 1
16.000 -5.00 88.5 97.347 1
16.000 -5.00 98.3 107.143 1
16.000 -5.00 108.2 116.939 1
16.000 -5.00 118.0 126.735 1
16.000 -4.00 0.0 15.420 0
16.000 -4.00 9.8 25.230 1
16.000 -4.00 19.7 35.039 1
16.000 -4.00 29.5 44.848 1
16.000 -4.00 39.3 54.658 1
16.000 -4.00 49.2 64.467 1
16.000 -4.00 59.0 74.277 1
16.000 -4.00 68.8 84.086 1
16.000 -4.00 78.7 93.895 1
16.000 -4.00 88.5 103.705 1
16.000 -4.00 98.3 113.514 1
16.000 -4.00 108.2 123.324 1
16.000 -4.00 118.0 133.133 1
16.000 -3.00 0.0 21.657 1
16.000 -3.00 9.8 31.476 1
16.000 -3.00 19.7 41.296 1
16.000 -3.00 29.5 51.116 1
16.000 -3.00 39.3 60.936 1
16.000 -3.00 49.2 70.756 1
16.000 -3.00 59.0 80.576 1
16.000 -3.00 68.8 90.396 1
16.000 -3.00 78.7 100.215 1
16.000 -3.00 88.5 110.035 1
16.000 -3.00 98.3 119.855 1
16.000 -3.00 108.2 129.675 1
16.000 -3.00 118.0 139.495 1
16.000 -2.00 0.0 27.893 1
16.000 -2.00 9.8 37.720 1
16.000 -2.00 19.7 47.547 1
16.000 -2.00 29.5 57.375 1
16.000 -2.00 39.3 67.202 1
16.000 -2.00 49.2 77.029 1
16.000 -2.00 59.0 86.857 1
16.000 -2.00 68.8 96.684 1
16.000 -2.00 78.7 106.511 1
16.000 -2.00 88.5 116.339 1
16.000 -2.00 98.3 126.166 1
16.000 -2.00 108.2 135.993 1
16.000 -2.00 118.0 145.821 1
16.000 -1.00 0.0 34.129 1
16.000 -1.00 9.8 43.961 1
16.000 -1.00 19.7 53.793 1
16.000 -1.00 29.5 63.624 1
16.000 -1.00 39.3 73.456 1
16.000 -1.00 49.2 83.288 1
16.000 -1.00 59.0 93.120 1
16.000 -1.00 68.8 102.952 1
16.000 -1.00 78.7 112.784 1
16.000 -1.00 88.5 122.615 1
16.000 -1.00 98.3 132.447 1
16.000 -1.00 108.2 142.279 1
16.000 -1.00 118.0 152.111 1
16.000 0.00 0.0 40.365 1
16.000 0.00 9.8 50.198 1
16.000 0.00 19.7 60.032 1
16.000 0.00 29.5 69.865 1
16.000 0.00 39.3 79.698 1
16.000 0.00 49.2 89.532 1
16.000 0.00 59.0 99.365 1
16.000 0.00 68.8 109.198 1
16.000 0.00 78.7 119.032 1
16.000 0.00 88.5 128.865 1
16.000 0.00 98.3 138.698 1
16.000 0.00 108.2 148.532 1
16.000 0.00 118.0 158.365 1
16.000 1.00 0.0 44.107 1
16.000 1.00 9.8 53.939 1
16.000 1.00 19.7 63.770 1
16.000 1.00 29.5 73.602 1
16.000 1.00 39.3 83.434 1
16.000 1.00 49.2 93.266 1
16.000 1.00 59.0 103.098 1
16.000 1.00 68.8 112.930 1
16.000 1.00 78.7 122.761 1
16.000 1.00 88.5 132.593 1
16.000 1.00 98.3 142.425 1
16.000 1.00 108.2 152.257 1
16.000 1.00 118.0 162.089 1
16.000 2.00 0.0 47.848 1
16.000 2.00 9.8 57.676 1
16.000 2.00 19.7 67.503 1
16.000 2.00 29.5 77.330 1
16.000 2.00 39.3 87.158 1
16.000 2.00 49.2 96.985 1
16.000 2.00 59.0 106.812 1
16.000 2.00 68.8 116.640 1
16.000 2.00 78.7 126.467 1
16.000 2.00 88.5 136.295 1
16.000 2.00 98.3 146.122 1
16.000 2.00 108.2 155.949 1
16.000 2.00 118.0 165.777 1
16.000 3.00 0.0 51.590 1
16.000 3.00 9.8 61.410 1
16.000 3.00 19.7 71.230 1
16.000 3.00 29.5 81.050 1
16.000 3.00 39.3 90.870 1
16.000 3.00 49.2 100.689 1
16.000 3.00 59.0 110.509 1
16.000 3.00 68.8 120.329 1
16.000 3.00 78.7 130.149 1
16.000 3.00 88.5 139.969 1
16.000 3.00 98.3 149.789 1
16.000 3.00 108.2 159.609 1
16.000 3.00 118.0 169.428 1
16.000 4.00 0.0 55.332 1
16.000 4.00 9.8 65.141 1
16.000 4.00 19.7 74.951 1
16.000 4.00 29.5 84.760 1
16.000 4.00 39.3 94.569 1
16.000 4.00 49.2 104.379 1
16.000 4.00 59.0 114.188 1
16.000 4.00 68.8 123.997 1
16.000 4.00 78.7 133.807 1
16.000 4.00 88.5 143.616 1
16.000 4.00 98.3 153.426 1
16.000 4.00 108.2 163.235 1
16.000 4.00 118.0 173.044 1
16.000 5.00 0.0 59.074 0
16.000 5.00 9.8 68.869 1
16.000 5.00 19.7 78.665 1
16.000 5.00 29.5 88.461 1
16.000 5.00 39.3 98.257 1
16.000 5.00 49.2 108.053 1
16.000 5.00 59.0 117.849 1
16.000 5.00 68.8 127.645 1
16.000 5.00 78.7 137.441 1
16.000 5.00 88.5 147.237 1
16.000 5.00 98.3 157.033 1
16.000 5.00 108.2 166.829 1
16.000 5.00 118.0 176.625 1
16.500 -10.00 0.0 -20.155 0
16.500 -10.00 9.8 -10.471 0
16.500 -10.00 19.7 -0.787 0
16.500 -10.00 29.5 8.897 0
16.500 -10.00 39.3 18.581 0
16.500 -10.00 49.2 28.265 1
16.500 -10.00 59.0 37.949 1
16.500 -10.00 68.8 47.633 1
16.500 -10.00 78.7 57.317 1
16.500 -10.00 88.5 67.001 1
16.500 -10.00 98.3 76.685 1
16.500 -10.00 108.2 86.368 1
16.500 -10.00 118.0 96.052 1
16.500 -9.00 0.0 -13.523 0
16.500 -9.00 9.8 -3.811 0
16.500 -9.00 19.7 5.902 0
16.500 -9.00 29.5 15.614 0
16.500 -9.00 39.3 25.326 1
16.500 -9.00 49.2 35.038 1
16.500 -9.00 59.0 44.751 1
16.500 -9.00 68.8 54.463 1
16.500 -9.00 78.7 64.175 1
16.500 -9.00 88.5 73.888 1
16.500 -9.00 98.3 83.600 1
16.500 -9.00 108.2 93.312 1
16.500 -9.00 118.0 103.024 1
16.500 -8.00 0.0 -6.891 0
16.500 -8.00 9.8 2.847 0
16.500 -8.00 19.7 12.584 0
16.500 -8.00 29.5 22.322 1
16.500 -8.00 39.3 32.060 1
16.500 -8.00 49.2 41.797 1
16.500 -8.00 59.0 51.535 1
16.500 -8.00 68.8 61.273 1
16.500 -8.00 78.7 71.010 1
16.500 -8.00 88.5 80.748 1
16.500 -8.00 98.3 90.486 1
16.500 -8.00 108.2 100.223 1
16.500 -8.00 118.0 109.961 1
16.500 -7.00 0.0 -0.259 0
16.500 -7.00 9.8 9.501 0
16.500 -7.00 19.7 19.261 0
16.500 -7.00 29.5 29.021 1
16.500 -7.00 39.3 38.781 1
16.500 -7.00 49.2 48.541 1
16.500 -7.00 59.0 58.301 1
16.500 -7.00 68.8 68.061 1
16.500 -7.00 78.7 77.821 1
16.500 -7.00 88.5 87.582 1
16.500 -7.00 98.3 97.342 1
16.500 -7.00 108.2 107.102 1
16.500 -7.00 118.0 116.862 1
16.500 -6.00 0.0 6.373 0
16.500 -6.00 9.8 16.153 0
16.500 -6.00 19.7 25.932 1
16.500 -6.00 29.5 35.712 1
16.500 -6.00 39.3 45.491 1
16.500 -6.00 49.2 55.271 1
16.500 -6.00 59.0 65.050 1
16.500 -6.00 68.8 74.829 1
16.500 -6.00 78.7 84.609 1
16.500 -6.00 88.5 94.388 1
16.500 -6.00 98.3 104.168 1
16.500 -6.00 108.2 113.947 1
16.500 -6.00 118.0 123.727 1
16.500 -5.00 0.0 13.005 0
16.500 -5.00 9.8 22.801 1
16.500 -5.00 19.7 32.597 1
16.500 -5.00 29.5 42.393 1
16.500 -5.00 39.3 52.189 1
16.500 -5.00 49.2 61.985 1
16.500 -5.00 59.0 71.781 1
16.500 -5.00 68.8 81.577 1
16.500 -5.00 78.7 91.373 1
16.500 -5.00 88.5 101.168 1
16.500 -5.00 98.3 110.964 1
16.500 -5.00 108.2 120.760 1
16.500 -5.00 118.0 130.556 1
16.500 -4.00 0.0 19.637 0
16.500 -4.00 9.8 29.447 1
16.500 -4.00 19.7 39.256 1
16.500 -4.00 29.5 49.065 1
16.500 -4.00 39.3 58.875 1
16.500 -4.00 49.2 68.684 1
16.500 -4.00 59.0 78.494 1
16.500 -4.00 68.8 88.303 1
16.500 -4.00 78.7 98.112 1
16.500 -4.00 88.5 107.922 1
16.500 -4.00 98.3 117.731 1
16.500 -4.00 108.2 127.540 1
16.500 -4.00 118.0 137.350 1
16.500 -3.00 0.0 26.269 1
16.500 -3.00 9.8 36.089 1
16.500 -3.00 19.7 45.909 1
16.500 -3.00 29.5 55.729 1
16.500 -3.00 39.3 65.549 1
16.500 -3.00 49.2 75.369 1
16.500 -3.00 59.0 85.188 1
16.500 -3.00 68.8 95.008 1
16.500 -3.00 78.7 104.828 1
16.500 -3.00 88.5 114.648 1
16.500 -3.00 98.3 124.468 1
16.500 -3.00 108.2 134.288 1
16.500 -3.00 118.0 144.108 1
16.500 -2.00 0.0 32.901 1
16.500 -2.00 9.8 42.729 1
16.500 -2.00 19.7 52.556 1
16.500 -2.00 29.5 62.383 1
16.500 -2.00 39.3 72.211 1
16.500 -2.00 49.2 82.038 1
16.500 -2.00 59.0 91.865 1
16.500 -2.00 68.8 101.693 1
16.500 -2.00 78.7 111.520 1
16.500 -2.00 88.5 121.347 1
16.500 -2.00 98.3 131.175 1
16.500 -2.00 108.2 141.002 1
16.500 -2.00 118.0 150.829 1
16.500 -1.00 0.0 39.533 1
16.500 -1.00 9.8 49.365 1
16.500 -1.00 19.7 59.197 1
16.500 -1.00 29.5 69.029 1
16.500 -1.00 39.3 78.861 1
16.500 -1.00 49.2 88.692 1
16.500 -1.00 59.0 98.524 1
16.500 -1.00 68.8 108.356 1
16.500 -1.00 78.7 118.188 1
16.500 -1.00 88.5 128.020 1
16.500 -1.00 98.3 137.852 1
16.500 -1.00 108.2 147.683 1
16.500 -1.00 118.0 157.515 1
16.500 0.00 0.0 46.165 1
16.500 0.00 9.8 55.999 1
16.500 0.00 19.7 65.832 1
16.500 0.00 29.5 75.665 1
16.500 0.00 39.3 85.499 1
16.500 0.00 49.2 95.332 1
16.500 0.00 59.0 105.165 1
16.500 0.00 68.8 114.999 1
16.500 0.00 78.7 124.832 1
16.500 0.00 88.5 134.665 1
16.500 0.00 98.3 144.499 1
16.500 0.00 108.2 154.332 1
16.500 0.00 118.0 164.165 1
16.500 1.00 0.0 50.145 1
16.500 1.00 9.8 59.976 1
16.500 1.00 19.7 69.808 1
16.500 1.00 29.5 79.640 1
16.500 1.00 39.3 89.472 1
16.500 1.00 49.2 99.304 1
16.500 1.00 59.0 109.136 1
16.500 1.00 68.8 118.967 1
16.500 1.00 78.7 128.799 1
16.500 1.00 88.5 138.631 1
16.500 1.00 98.3 148.463 1
16.500 1.00 108.2 158.295 1
16.500 1.00 118.0 168.127 1
16.500 2.00 0.0 54.124 1
16.500 2.00 9.8 63.951 1
16.500 2.00 19.7 73.778 1
16.500 2.00 29.5 83.606 1
16.500 2.00 39.3 93.433 1
16.500 2.00 49.2 103.260 1
16.500 2.00 59.0 113.088 1
16.500 2.00 68.8 122.915 1
16.500 2.00 78.7 132.742 1
16.500 2.00 88.5 142.570 1
16.500 2.00 98.3 152.397 1
16.500 2.00 108.2 162.225 1
16.500 2.00 118.0 172.052 1
16.500 3.00 0.0 58.103 1
16.500 3.00 9.8 67.923 1
16.500 3.00 19.7 77.743 1
16.500 3.00 29.5 87.563 1
16.500 3.00 39.3 97.382 1
16.500 3.00 49.2 107.202 1
16.500 3.00 59.0 117.022 1
16.500 3.00 68.8 126.842 1
16.500 3.00 78.7 136.662 1
16.500 3.00 88.5 146.482 1
16.500 3.00 98.3 156.302 1
16.500 3.00 108.2 166.121 1
16.500 3.00 118.0 175.941 1
16.500 4.00 0.0 62.082 1
16.500 4.00 9.8 71.892 1
16.500 4.00 19.7 81.701 1
16.500 4.00 29.5 91.510 1
16.500 4.00 39.3 101.320 1
16.500 4.00 49.2 111.129 1
16.500 4.00 59.0 120.938 1
16.500 4.00 68.8 130.748 1
16.500 4.00 78.7 140.557 1
16.500 4.00 88.5 150.367 1
16.500 4.00 98.3 160.176 1
16.500 4.00 108.2 169.985 1
16.500 4.00 118.0 179.795 1
16.500 5.00 0.0 66.061 1
16.500 5.00 9.8 75.857 1
16.500 5.00 19.7 85.653 1
16.500 5.00 29.5 95.449 1
16.500 5.00 39.3 105.245 1
16.500 5.00 49.2 115.041 1
16.500 5.00 59.0 124.837 1
16.500 5.00 68.8 134.633 1
16.500 5.00 78.7 144.429 1
