it n time energy barrier aux reached lf_min al_max
775 400 46.8800 1.8800 12.0516 1.5468 0.959 0.348 7.60
776 400 43.4067 1.6603 12.1965 1.5812 0.959 0.354 8.90
777 400 42.9547 1.6327 12.3647 1.5854 0.966 0.468 6.90
778 400 42.0693 1.8526 12.7776 1.6384 0.963 0.491 6.75
779 400 43.0149 1.6350 12.7749 1.6055 0.966 0.421 8.06
780 400 43.2863 1.7228 12.2800 1.6412 0.963 0.449 6.70
781 400 45.7737 1.8559 12.3459 1.6801 0.966 0.480 7.87
782 400 48.5325 1.5058 12.2911 1.6277 0.963 0.541 8.41
783 400 46.5529 2.0362 12.7298 1.6950 0.966 0.344 7.89
784 400 46.4656 1.5388 12.0117 1.6782 0.966 0.522 6.50
785 400 44.4525 1.7744 12.0643 1.6877 0.975 0.380 6.80
786 400 43.6980 1.9947 12.1056 1.5341 0.978 0.319 6.81
787 400 42.1487 1.7862 12.4136 1.5855 0.975 0.342 4.95
788 400 45.0295 1.8196 12.9954 1.7332 0.975 0.363 8.08
789 400 45.0423 1.5139 12.8156 1.5748 0.975 0.477 4.87
790 400 46.6473 1.9248 13.4030 1.6097 0.969 0.246 5.96
791 400 42.1241 1.6532 13.8900 1.7132 0.972 0.346 8.08
792 400 43.3539 1.7648 14.3626 1.7084 0.975 0.353 6.00
793 400 45.4820 1.9934 14.4284 1.7579 0.969 0.358 6.65
794 400 44.6271 1.6579 14.9653 1.5748 0.966 0.308 7.01
795 400 42.5405 1.6899 14.8530 1.6329 0.966 0.469 5.06
796 400 44.2009 1.9591 14.4910 1.6447 0.963 0.492 10.47
797 400 43.4883 1.5994 14.4012 1.5349 0.963 0.364 7.21
798 400 46.3020 1.5172 13.6912 1.7163 0.966 0.384 7.47
799 400 42.2602 1.9064 14.3749 1.6066 0.966 0.265 8.29
