V alpha_deg Tr h feas
13.000 0.00 39.3 32.948 1
13.000 0.00 49.2 42.782 1
13.000 0.00 59.0 52.615 1
13.000 0.00 68.8 62.448 1
13.000 0.00 78.7 72.282 1
13.000 0.00 88.5 82.115 1
13.000 0.00 98.3 91.948 1
13.000 0.00 108.2 101.782 1
13.000 0.00 118.0 111.615 1
13.000 1.00 0.0 -3.915 0
13.000 1.00 9.8 5.917 0
13.000 1.00 19.7 15.749 1
13.000 1.00 29.5 25.581 1
13.000 1.00 39.3 35.413 1
13.000 1.00 49.2 45.244 1
13.000 1.00 59.0 55.076 1
13.000 1.00 68.8 64.908 1
13.000 1.00 78.7 74.740 1
13.000 1.00 88.5 84.572 1
13.000 1.00 98.3 94.404 1
13.000 1.00 108.2 104.235 1
13.000 1.00 118.0 114.067 1
13.000 2.00 0.0 -1.445 0
13.000 2.00 9.8 8.383 0
13.000 2.00 19.7 18.210 1
13.000 2.00 29.5 28.037 1
13.000 2.00 39.3 37.865 1
13.000 2.00 49.2 47.692 1
13.000 2.00 59.0 57.519 1
13.000 2.00 68.8 67.347 1
13.000 2.00 78.7 77.174 1
13.000 2.00 88.5 87.001 1
13.000 2.00 98.3 96.829 1
13.000 2.00 108.2 106.656 1
13.000 2.00 118.0 116.483 1
13.000 3.00 0.0 1.025 0
13.000 3.00 9.8 10.845 0
13.000 3.00 19.7 20.665 1
13.000 3.00 29.5 30.485 1
13.000 3.00 39.3 40.305 1
13.000 3.00 49.2 50.125 1
13.000 3.00 59.0 59.945 1
13.000 3.00 68.8 69.764 1
13.000 3.00 78.7 79.584 1
13.000 3.00 88.5 89.404 1
13.000 3.00 98.3 99.224 1
13.000 3.00 108.2 109.044 1
13.000 3.00 118.0 118.864 1
13.000 4.00 0.0 3.496 0
13.000 4.00 9.8 13.305 0
13.000 4.00 19.7 23.114 1
13.000 4.00 29.5 32.924 1
13.000 4.00 39.3 42.733 1
13.000 4.00 49.2 52.542 1
13.000 4.00 59.0 62.352 1
13.000 4.00 68.8 72.161 1
13.000 4.00 78.7 81.971 1
13.000 4.00 88.5 91.780 1
13.000 4.00 98.3 101.589 1
13.000 4.00 108.2 111.399 1
13.000 4.00 118.0 121.208 1
13.000 5.00 0.0 5.966 0
13.000 5.00 9.8 15.762 0
13.000 5.00 19.7 25.557 0
13.000 5.00 29.5 35.353 1
13.000 5.00 39.3 45.149 1
13.000 5.00 49.2 54.945 1
13.000 5.00 59.0 64.741 1
13.000 5.00 68.8 74.537 1
13.000 5.00 78.7 84.333 1
13.000 5.00 88.5 94.129 1
13.000 5.00 98.3 103.925 1
13.000 5.00 108.2 113.721 1
13.000 5.00 118.0 123.517 1
13.500 -10.00 0.0 -46.052 0
13.500 -10.00 9.8 -36.368 0
13.500 -10.00 19.7 -26.684 0
13.500 -10.00 29.5 -17.000 0
13.500 -10.00 39.3 -7.316 0
13.500 -10.00 49.2 2.368 0
13.500 -10.00 59.0 12.052 0
13.500 -10.00 68.8 21.736 0
13.500 -10.00 78.7 31.420 1
13.500 -10.00 88.5 41.104 1
13.500 -10.00 98.3 50.788 1
13.500 -10.00 108.2 60.472 1
13.500 -10.00 118.0 70.156 1
13.500 -9.00 0.0 -41.612 0
13.500 -9.00 9.8 -31.900 0
13.500 -9.00 19.7 -22.187 0
13.500 -9.00 29.5 -12.475 0
13.500 -9.00 39.3 -2.763 0
13.500 -9.00 49.2 6.949 0
13.500 -9.00 59.0 16.662 0
13.500 -9.00 68.8 26.374 1
13.500 -9.00 78.7 36.086 1
13.500 -9.00 88.5 45.798 1
13.500 -9.00 98.3 55.511 1
13.500 -9.00 108.2 65.223 1
13.500 -9.00 118.0 74.935 1
13.500 -8.00 0.0 -37.172 0
13.500 -8.00 9.8 -27.435 0
13.500 -8.00 19.7 -17.697 0
13.500 -8.00 29.5 -7.959 0
13.500 -8.00 39.3 1.778 0
13.500 -8.00 49.2 11.516 0
13.500 -8.00 59.0 21.253 1
13.500 -8.00 68.8 30.991 1
13.500 -8.00 78.7 40.729 1
13.500 -8.00 88.5 50.466 1
13.500 -8.00 98.3 60.204 1
13.500 -8.00 108.2 69.942 1
13.500 -8.00 118.0 79.679 1
13.500 -7.00 0.0 -32.733 0
13.500 -7.00 9.8 -22.973 0
13.500 -7.00 19.7 -13.213 0
13.500 -7.00 29.5 -3.453 0
13.500 -7.00 39.3 6.307 0
13.500 -7.00 49.2 16.067 0
13.500 -7.00 59.0 25.827 1
13.500 -7.00 68.8 35.588 1
13.500 -7.00 78.7 45.348 1
13.500 -7.00 88.5 55.108 1
13.500 -7.00 98.3 64.868 1
13.500 -7.00 108.2 74.628 1
13.500 -7.00 118.0 84.388 1
13.500 -6.00 0.0 -28.293 0
13.500 -6.00 9.8 -18.514 0
13.500 -6.00 19.7 -8.734 0
13.500 -6.00 29.5 1.045 0
13.500 -6.00 39.3 10.825 0
13.500 -6.00 49.2 20.604 1
13.500 -6.00 59.0 30.384 1
13.500 -6.00 68.8 40.163 1
13.500 -6.00 78.7 49.943 1
13.500 -6.00 88.5 59.722 1
13.500 -6.00 98.3 69.502 1
13.500 -6.00 108.2 79.281 1
13.500 -6.00 118.0 89.060 1
13.500 -5.00 0.0 -23.853 0
13.500 -5.00 9.8 -14.058 0
13.500 -5.00 19.7 -4.262 0
13.500 -5.00 29.5 5.534 0
13.500 -5.00 39.3 15.330 0
13.500 -5.00 49.2 25.126 1
13.500 -5.00 59.0 34.922 1
13.500 -5.00 68.8 44.718 1
13.500 -5.00 78.7 54.514 1
13.500 -5.00 88.5 64.310 1
13.500 -5.00 98.3 74.106 1
13.500 -5.00 108.2 83.902 1
13.500 -5.00 118.0 93.697 1
13.500 -4.00 0.0 -19.414 0
13.500 -4.00 9.8 -9.605 0
13.500 -4.00 19.7 0.205 0
13.500 -4.00 29.5 10.014 0
13.500 -4.00 39.3 19.824 1
13.500 -4.00 49.2 29.633 1
13.500 -4.00 59.0 39.442 1
13.500 -4.00 68.8 49.252 1
13.500 -4.00 78.7 59.061 1
13.500 -4.00 88.5 68.871 1
13.500 -4.00 98.3 78.680 1
13.500 -4.00 108.2 88.489 1
13.500 -4.00 118.0 98.299 1
13.500 -3.00 0.0 -14.974 0
13.500 -3.00 9.8 -5.154 0
13.500 -3.00 19.7 4.665 0
13.500 -3.00 29.5 14.485 0
13.500 -3.00 39.3 24.305 1
13.500 -3.00 49.2 34.125 1
13.500 -3.00 59.0 43.945 1
13.500 -3.00 68.8 53.765 1
13.500 -3.00 78.7 63.585 1
13.500 -3.00 88.5 73.404 1
13.500 -3.00 98.3 83.224 1
13.500 -3.00 108.2 93.044 1
13.500 -3.00 118.0 102.864 1
13.500 -2.00 0.0 -10.535 0
13.500 -2.00 9.8 -0.707 0
13.500 -2.00 19.7 9.120 0
13.500 -2.00 29.5 18.947 1
13.500 -2.00 39.3 28.775 1
13.500 -2.00 49.2 38.602 1
13.500 -2.00 59.0 48.429 1
13.500 -2.00 68.8 58.257 1
13.500 -2.00 78.7 68.084 1
13.500 -2.00 88.5 77.911 1
13.500 -2.00 98.3 87.739 1
13.500 -2.00 108.2 97.566 1
13.500 -2.00 118.0 107.393 1
13.500 -1.00 0.0 -6.095 0
13.500 -1.00 9.8 3.737 0
13.500 -1.00 19.7 13.569 0
13.500 -1.00 29.5 23.400 1
13.500 -1.00 39.3 33.232 1
13.500 -1.00 49.2 43.064 1
13.500 -1.00 59.0 52.896 1
13.500 -1.00 68.8 62.728 1
13.500 -1.00 78.7 72.560 1
13.500 -1.00 88.5 82.391 1
13.500 -1.00 98.3 92.223 1
13.500 -1.00 108.2 102.055 1
13.500 -1.00 118.0 111.887 1
13.500 0.00 0.0 -1.655 0
13.500 0.00 9.8 8.178 0
13.500 0.00 19.7 18.011 1
13.500 0.00 29.5 27.845 1
13.500 0.00 39.3 37.678 1
13.500 0.00 49.2 47.511 1
13.500 0.00 59.0 57.345 1
13.500 0.00 68.8 67.178 1
13.500 0.00 78.7 77.011 1
13.500 0.00 88.5 86.845 1
13.500 0.00 98.3 96.678 1
13.500 0.00 108.2 106.511 1
13.500 0.00 118.0 116.345 1
13.500 1.00 0.0 1.008 0
13.500 1.00 9.8 10.840 0
13.500 1.00 19.7 20.672 1
13.500 1.00 29.5 30.504 1
13.500 1.00 39.3 40.336 1
13.500 1.00 49.2 50.168 1
13.500 1.00 59.0 59.999 1
13.500 1.00 68.8 69.831 1
13.500 1.00 78.7 79.663 1
13.500 1.00 88.5 89.495 1
13.500 1.00 98.3 99.327 1
13.500 1.00 108.2 109.159 1
13.500 1.00 118.0 118.990 1
13.500 2.00 0.0 3.672 0
13.500 2.00 9.8 13.499 1
13.500 2.00 19.7 23.327 1
13.500 2.00 29.5 33.154 1
13.500 2.00 39.3 42.982 1
13.500 2.00 49.2 52.809 1
13.500 2.00 59.0 62.636 1
13.500 2.00 68.8 72.464 1
13.500 2.00 78.7 82.291 1
13.500 2.00 88.5 92.118 1
13.500 2.00 98.3 101.946 1
13.500 2.00 108.2 111.773 1
13.500 2.00 118.0 121.600 1
13.500 3.00 0.0 6.336 0
13.500 3.00 9.8 16.156 1
13.500 3.00 19.7 25.976 1
13.500 3.00 29.5 35.795 1
13.500 3.00 39.3 45.615 1
13.500 3.00 49.2 55.435 1
13.500 3.00 59.0 65.255 1
13.500 3.00 68.8 75.075 1
13.500 3.00 78.7 84.895 1
13.500 3.00 88.5 94.715 1
13.500 3.00 98.3 104.534 1
13.500 3.00 108.2 114.354 1
13.500 3.00 118.0 124.174 1
13.500 4.00 0.0 9.000 0
13.500 4.00 9.8 18.809 0
13.500 4.00 19.7 28.618 1
13.500 4.00 29.5 38.428 1
13.500 4.00 39.3 48.237 1
13.500 4.00 49.2 58.047 1
13.500 4.00 59.0 67.856 1
13.500 4.00 68.8 77.665 1
13.500 4.00 78.7 87.475 1
13.500 4.00 88.5 97.284 1
13.500 4.00 98.3 107.093 1
13.500 4.00 108.2 116.903 1
13.500 4.00 118.0 126.712 1
13.500 5.00 0.0 11.663 0
13.500 5.00 9.8 21.459 0
13.500 5.00 19.7 31.255 0
13.500 5.00 29.5 41.051 1
13.500 5.00 39.3 50.847 1
13.500 5.00 49.2 60.643 1
13.500 5.00 59.0 70.439 1
13.500 5.00 68.8 80.235 1
13.500 5.00 78.7 90.031 1
13.500 5.00 88.5 99.827 1
13.500 5.00 98.3 109.623 1
13.500 5.00 108.2 119.418 1
13.500 5.00 118.0 129.214 1
14.000 -10.00 0.0 -44.493 0
14.000 -10.00 9.8 -34.809 0
14.000 -10.00 19.7 -25.125 0
14.000 -10.00 29.5 -15.441 0
14.000 -10.00 39.3 -5.757 0
14.000 -10.00 49.2 3.927 0
14.000 -10.00 59.0 13.611 0
14.000 -10.00 68.8 23.294 0
14.000 -10.00 78.7 32.978 1
14.000 -10.00 88.5 42.662 1
14.000 -10.00 98.3 52.346 1
14.000 -10.00 108.2 62.030 1
14.000 -10.00 118.0 71.714 1
14.000 -9.00 0.0 -39.719 0
14.000 -9.00 9.8 -30.006 0
14.000 -9.00 19.7 -20.294 0
14.000 -9.00 29.5 -10.582 0
14.000 -9.00 39.3 -0.870 0
14.000 -9.00 49.2 8.843 0
14.000 -9.00 59.0 18.555 0
14.000 -9.00 68.8 28.267 1
14.000 -9.00 78.7 37.980 1
14.000 -9.00 88.5 47.692 1
14.000 -9.00 98.3 57.404 1
14.000 -9.00 108.2 67.116 1
14.000 -9.00 118.0 76.829 1
14.000 -8.00 0.0 -34.944 0
14.000 -8.00 9.8 -25.206 0
14.000 -8.00 19.7 -15.469 0
14.000 -8.00 29.5 -5.731 0
14.000 -8.00 39.3 4.007 0
14.000 -8.00 49.2 13.744 0
14.000 -8.00 59.0 23.482 1
14.000 -8.00 68.8 33.219 1
14.000 -8.00 78.7 42.957 1
14.000 -8.00 88.5 52.695 1
14.000 -8.00 98.3 62.432 1
14.000 -8.00 108.2 72.170 1
14.000 -8.00 118.0 81.908 1
14.000 -7.00 0.0 -30.169 0
14.000 -7.00 9.8 -20.409 0
14.000 -7.00 19.7 -10.649 0
14.000 -7.00 29.5 -0.889 0
14.000 -7.00 39.3 8.871 0
14.000 -7.00 49.2 18.631 0
14.000 -7.00 59.0 28.391 1
14.000 -7.00 68.8 38.151 1
14.000 -7.00 78.7 47.911 1
14.000 -7.00 88.5 57.671 1
14.000 -7.00 98.3 67.431 1
14.000 -7.00 108.2 77.191 1
14.000 -7.00 118.0 86.951 1
14.000 -6.00 0.0 -25.395 0
14.000 -6.00 9.8 -15.615 0
14.000 -6.00 19.7 -5.836 0
14.000 -6.00 29.5 3.944 0
14.000 -6.00 39.3 13.723 0
14.000 -6.00 49.2 23.502 1
14.000 -6.00 59.0 33.282 1
14.000 -6.00 68.8 43.061 1
14.000 -6.00 78.7 52.841 1
14.000 -6.00 88.5 62.620 1
14.000 -6.00 98.3 72.400 1
14.000 -6.00 108.2 82.179 1
14.000 -6.00 118.0 91.959 1
14.000 -5.00 0.0 -20.620 0
14.000 -5.00 9.8 -10.824 0
14.000 -5.00 19.7 -1.028 0
14.000 -5.00 29.5 8.767 0
14.000 -5.00 39.3 18.563 0
14.000 -5.00 49.2 28.359 1
14.000 -5.00 59.0 38.155 1
14.000 -5.00 68.8 47.951 1
14.000 -5.00 78.7 57.747 1
14.000 -5.00 88.5 67.543 1
14.000 -5.00 98.3 77.339 1
14.000 -5.00 108.2 87.135 1
14.000 -5.00 118.0 96.931 1
14.000 -4.00 0.0 -15.846 0
14.000 -4.00 9.8 -6.036 0
14.000 -4.00 19.7 3.773 0
14.000 -4.00 29.5 13.582 0
14.000 -4.00 39.3 23.392 1
14.000 -4.00 49.2 33.201 1
14.000 -4.00 59.0 43.011 1
14.000 -4.00 68.8 52.820 1
14.000 -4.00 78.7 62.629 1
14.000 -4.00 88.5 72.439 1
14.000 -4.00 98.3 82.248 1
14.000 -4.00 108.2 92.057 1
14.000 -4.00 118.0 101.867 1
14.000 -3.00 0.0 -11.071 0
14.000 -3.00 9.8 -1.251 0
14.000 -3.00 19.7 8.569 0
14.000 -3.00 29.5 18.388 1
14.000 -3.00 39.3 28.208 1
14.000 -3.00 49.2 38.028 1
14.000 -3.00 59.0 47.848 1
14.000 -3.00 68.8 57.668 1
14.000 -3.00 78.7 67.488 1
14.000 -3.00 88.5 77.308 1
14.000 -3.00 98.3 87.127 1
14.000 -3.00 108.2 96.947 1
14.000 -3.00 118.0 106.767 1
14.000 -2.00 0.0 -6.297 0
14.000 -2.00 9.8 3.531 0
14.000 -2.00 19.7 13.358 0
14.000 -2.00 29.5 23.185 1
14.000 -2.00 39.3 33.013 1
14.000 -2.00 49.2 42.840 1
14.000 -2.00 59.0 52.667 1
14.000 -2.00 68.8 62.495 1
14.000 -2.00 78.7 72.322 1
14.000 -2.00 88.5 82.149 1
14.000 -2.00 98.3 91.977 1
14.000 -2.00 108.2 101.804 1
14.000 -2.00 118.0 111.632 1
14.000 -1.00 0.0 -1.522 0
14.000 -1.00 9.8 8.310 0
14.000 -1.00 19.7 18.142 1
14.000 -1.00 29.5 27.973 1
14.000 -1.00 39.3 37.805 1
14.000 -1.00 49.2 47.637 1
14.000 -1.00 59.0 57.469 1
14.000 -1.00 68.8 67.301 1
14.000 -1.00 78.7 77.133 1
14.000 -1.00 88.5 86.964 1
14.000 -1.00 98.3 96.796 1
14.000 -1.00 108.2 106.628 1
14.000 -1.00 118.0 116.460 1
14.000 0.00 0.0 3.253 0
14.000 0.00 9.8 13.086 0
14.000 0.00 19.7 22.919 1
14.000 0.00 29.5 32.753 1
14.000 0.00 39.3 42.586 1
14.000 0.00 49.2 52.419 1
14.000 0.00 59.0 62.253 1
14.000 0.00 68.8 72.086 1
14.000 0.00 78.7 81.919 1
14.000 0.00 88.5 91.753 1
14.000 0.00 98.3 101.586 1
14.000 0.00 108.2 111.419 1
14.000 0.00 118.0 121.253 1
14.000 1.00 0.0 6.117 0
14.000 1.00 9.8 15.949 1
14.000 1.00 19.7 25.781 1
14.000 1.00 29.5 35.613 1
14.000 1.00 39.3 45.445 1
14.000 1.00 49.2 55.276 1
14.000 1.00 59.0 65.108 1
14.000 1.00 68.8 74.940 1
14.000 1.00 78.7 84.772 1
14.000 1.00 88.5 94.604 1
14.000 1.00 98.3 104.436 1
14.000 1.00 108.2 114.267 1
14.000 1.00 118.0 124.099 1
14.000 2.00 0.0 8.982 0
14.000 2.00 9.8 18.809 1
14.000 2.00 19.7 28.637 1
14.000 2.00 29.5 38.464 1
14.000 2.00 39.3 48.291 1
14.000 2.00 49.2 58.119 1
14.000 2.00 59.0 67.946 1
14.000 2.00 68.8 77.773 1
14.000 2.00 78.7 87.601 1
14.000 2.00 88.5 97.428 1
14.000 2.00 98.3 107.255 1
14.000 2.00 108.2 117.083 1
14.000 2.00 118.0 126.910 1
14.000 3.00 0.0 11.847 0
14.000 3.00 9.8 21.667 1
14.000 3.00 19.7 31.486 1
14.000 3.00 29.5 41.306 1
14.000 3.00 39.3 51.126 1
14.000 3.00 49.2 60.946 1
14.000 3.00 59.0 70.766 1
14.000 3.00 68.8 80.586 1
14.000 3.00 78.7 90.406 1
14.000 3.00 88.5 100.225 1
14.000 3.00 98.3 110.045 1
14.000 3.00 108.2 119.865 1
14.000 3.00 118.0 129.685 1
14.000 4.00 0.0 14.711 0
14.000 4.00 9.8 24.521 0
14.000 4.00 19.7 34.330 1
14.000 4.00 29.5 44.140 1
14.000 4.00 39.3 53.949 1
14.000 4.00 49.2 63.758 1
14.000 4.00 59.0 73.568 1
14.000 4.00 68.8 83.377 1
14.000 4.00 78.7 93.187 1
14.000 4.00 88.5 102.996 1
14.000 4.00 98.3 112.805 1
14.000 4.00 108.2 122.615 1
14.000 4.00 118.0 132.424 1
14.000 5.00 0.0 17.576 0
14.000 5.00 9.8 27.372 0
14.000 5.00 19.7 37.168 0
14.000 5.00 29.5 46.964 1
14.000 5.00 39.3 56.760 1
14.000 5.00 49.2 66.556 1
14.000 5.00 59.0 76.352 1
14.000 5.00 68.8 86.148 1
14.000 5.00 78.7 95.944 1
14.000 5.00 88.5 105.739 1
14.000 5.00 98.3 115.535 1
14.000 5.00 108.2 125.331 1
14.000 5.00 118.0 135.127 1
14.500 -10.00 0.0 -42.878 0
14.500 -10.00 9.8 -33.194 0
14.500 -10.00 19.7 -23.510 0
14.500 -10.00 29.5 -13.826 0
14.500 -10.00 39.3 -4.142 0
14.500 -10.00 49.2 5.542 0
14.500 -10.00 59.0 15.226 0
14.500 -10.00 68.8 24.910 0
14.500 -10.00 78.7 34.594 1
14.500 -10.00 88.5 44.277 1
14.500 -10.00 98.3 53.961 1
14.500 -10.00 108.2 63.645 1
14.500 -10.00 118.0 73.329 1
14.500 -9.00 0.0 -37.756 0
14.500 -9.00 9.8 -28.044 0
14.500 -9.00 19.7 -18.332 0
14.500 -9.00 29.5 -8.620 0
14.500 -9.00 39.3 1.093 0
14.500 -9.00 49.2 10.805 0
14.500 -9.00 59.0 20.517 0
14.500 -9.00 68.8 30.230 1
14.500 -9.00 78.7 39.942 1
14.500 -9.00 88.5 49.654 1
14.500 -9.00 98.3 59.366 1
14.500 -9.00 108.2 69.079 1
14.500 -9.00 118.0 78.791 1
14.500 -8.00 0.0 -32.635 0
14.500 -8.00 9.8 -22.897 0
14.500 -8.00 19.7 -13.159 0
14.500 -8.00 29.5 -3.422 0
14.500 -8.00 39.3 6.316 0
14.500 -8.00 49.2 16.054 0
14.500 -8.00 59.0 25.791 1
14.500 -8.00 68.8 35.529 1
14.500 -8.00 78.7 45.266 1
14.500 -8.00 88.5 55.004 1
14.500 -8.00 98.3 64.742 1
14.500 -8.00 108.2 74.479 1
14.500 -8.00 118.0 84.217 1
14.500 -7.00 0.0 -27.513 0
14.500 -7.00 9.8 -17.753 0
14.500 -7.00 19.7 -7.993 0
14.500 -7.00 29.5 1.767 0
14.500 -7.00 39.3 11.527 0
14.500 -7.00 49.2 21.287 0
14.500 -7.00 59.0 31.047 1
14.500 -7.00 68.8 40.807 1
14.500 -7.00 78.7 50.567 1
14.500 -7.00 88.5 60.327 1
14.500 -7.00 98.3 70.087 1
14.500 -7.00 108.2 79.847 1
14.500 -7.00 118.0 89.608 1
14.500 -6.00 0.0 -22.391 0
14.500 -6.00 9.8 -12.612 0
14.500 -6.00 19.7 -2.832 0
14.500 -6.00 29.5 6.947 0
14.500 -6.00 39.3 16.727 0
14.500 -6.00 49.2 26.506 1
14.500 -6.00 59.0 36.286 1
14.500 -6.00 68.8 46.065 1
14.500 -6.00 78.7 55.844 1
14.500 -6.00 88.5 65.624 1
14.500 -6.00 98.3 75.403 1
14.500 -6.00 108.2 85.183 1
14.500 -6.00 118.0 94.962 1
14.500 -5.00 0.0 -17.270 0
14.500 -5.00 9.8 -7.474 0
14.500 -5.00 19.7 2.322 0
14.500 -5.00 29.5 12.118 0
14.500 -5.00 39.3 21.914 1
14.500 -5.00 49.2 31.710 1
14.500 -5.00 59.0 41.506 1
14.500 -5.00 68.8 51.302 1
14.500 -5.00 78.7 61.098 1
14.500 -5.00 88.5 70.894 1
14.500 -5.00 98.3 80.690 1
14.500 -5.00 108.2 90.486 1
14.500 -5.00 118.0 100.281 1
14.500 -4.00 0.0 -12.148 0
14.500 -4.00 9.8 -2.338 0
14.500 -4.00 19.7 7.471 0
14.500 -4.00 29.5 17.280 0
14.500 -4.00 39.3 27.090 1
14.500 -4.00 49.2 36.899 1
14.500 -4.00 59.0 46.708 1
14.500 -4.00 68.8 56.518 1
14.500 -4.00 78.7 66.327 1
14.500 -4.00 88.5 76.137 1
14.500 -4.00 98.3 85.946 1
14.500 -4.00 108.2 95.755 1
14.500 -4.00 118.0 105.565 1
14.500 -3.00 0.0 -7.026 0
14.500 -3.00 9.8 2.794 0
14.500 -3.00 19.7 12.614 0
14.500 -3.00 29.5 22.433 1
14.500 -3.00 39.3 32.253 1
14.500 -3.00 49.2 42.073 1
14.500 -3.00 59.0 51.893 1
14.500 -3.00 68.8 61.713 1
14.500 -3.00 78.7 71.533 1
14.500 -3.00 88.5 81.353 1
14.500 -3.00 98.3 91.172 1
14.500 -3.00 108.2 100.992 1
14.500 -3.00 118.0 110.812 1
14.500 -2.00 0.0 -1.904 0
14.500 -2.00 9.8 7.923 0
14.500 -2.00 19.7 17.750 0
14.500 -2.00 29.5 27.578 1
14.500 -2.00 39.3 37.405 1
14.500 -2.00 49.2 47.232 1
14.500 -2.00 59.0 57.060 1
14.500 -2.00 68.8 66.887 1
14.500 -2.00 78.7 76.714 1
14.500 -2.00 88.5 86.542 1
14.500 -2.00 98.3 96.369 1
14.500 -2.00 108.2 106.196 1
14.500 -2.00 118.0 116.024 1
14.500 -1.00 0.0 3.217 0
14.500 -1.00 9.8 13.049 0
14.500 -1.00 19.7 22.881 1
14.500 -1.00 29.5 32.713 1
14.500 -1.00 39.3 42.545 1
14.500 -1.00 49.2 52.376 1
14.500 -1.00 59.0 62.208 1
14.500 -1.00 68.8 72.040 1
14.500 -1.00 78.7 81.872 1
14.500 -1.00 88.5 91.704 1
14.500 -1.00 98.3 101.536 1
14.500 -1.00 108.2 111.367 1
14.500 -1.00 118.0 121.199 1
14.500 0.00 0.0 8.339 0
14.500 0.00 9.8 18.172 0
14.500 0.00 19.7 28.006 1
14.500 0.00 29.5 37.839 1
14.500 0.00 39.3 47.672 1
14.500 0.00 49.2 57.506 1
14.500 0.00 59.0 67.339 1
14.500 0.00 68.8 77.172 1
14.500 0.00 78.7 87.006 1
14.500 0.00 88.5 96.839 1
14.500 0.00 98.3 106.672 1
14.500 0.00 108.2 116.506 1
14.500 0.00 118.0 126.339 1
14.500 1.00 0.0 11.412 0
14.500 1.00 9.8 21.244 1
14.500 1.00 19.7 31.076 1
14.500 1.00 29.5 40.907 1
14.500 1.00 39.3 50.739 1
14.500 1.00 49.2 60.571 1
14.500 1.00 59.0 70.403 1
14.500 1.00 68.8 80.235 1
14.500 1.00 78.7 90.067 1
14.500 1.00 88.5 99.898 1
14.500 1.00 98.3 109.730 1
14.500 1.00 108.2 119.562 1
14.500 1.00 118.0 129.394 1
14.500 2.00 0.0 14.485 1
14.500 2.00 9.8 24.312 1
14.500 2.00 19.7 34.140 1
14.500 2.00 29.5 43.967 1
14.500 2.00 39.3 53.794 1
14.500 2.00 49.2 63.622 1
14.500 2.00 59.0 73.449 1
14.500 2.00 68.8 83.276 1
14.500 2.00 78.7 93.104 1
14.500 2.00 88.5 102.931 1
14.500 2.00 98.3 112.758 1
14.500 2.00 108.2 122.586 1
14.500 2.00 118.0 132.413 1
14.500 3.00 0.0 17.558 1
14.500 3.00 9.8 27.378 1
14.500 3.00 19.7 37.198 1
14.500 3.00 29.5 47.018 1
14.500 3.00 39.3 56.837 1
14.500 3.00 49.2 66.657 1
14.500 3.00 59.0 76.477 1
14.500 3.00 68.8 86.297 1
14.500 3.00 78.7 96.117 1
14.500 3.00 88.5 105.937 1
14.500 3.00 98.3 115.757 1
14.500 3.00 108.2 125.576 1
14.500 3.00 118.0 135.396 1
14.500 4.00 0.0 20.631 0
14.500 4.00 9.8 30.440 1
14.500 4.00 19.7 40.250 1
14.500 4.00 29.5 50.059 1
14.500 4.00 39.3 59.869 1
14.500 4.00 49.2 69.678 1
14.500 4.00 59.0 79.487 1
14.500 4.00 68.8 89.297 1
14.500 4.00 78.7 99.106 1
14.500 4.00 88.5 108.915 1
14.500 4.00 98.3 118.725 1
14.500 4.00 108.2 128.534 1
14.500 4.00 118.0 138.344 1
14.500 5.00 0.0 23.704 0
14.500 5.00 9.8 33.500 0
14.500 5.00 19.7 43.296 1
14.500 5.00 29.5 53.092 1
14.500 5.00 39.3 62.888 1
14.500 5.00 49.2 72.684 1
14.500 5.00 59.0 82.480 1
14.500 5.00 68.8 92.275 1
14.500 5.00 78.7 102.071 1
14.500 5.00 88.5 111.867 1
14.500 5.00 98.3 121.663 1
14.500 5.00 108.2 131.459 1
14.500 5.00 118.0 141.255 1
15.000 -10.00 0.0 -41.206 0
15.000 -10.00 9.8 -31.522 0
15.000 -10.00 19.7 -21.838 0
15.000 -10.00 29.5 -12.154 0
15.000 -10.00 39.3 -2.470 0
15.000 -10.00 49.2 7.213 0
15.000 -10.00 59.0 16.897 0
15.000 -10.00 68.8 26.581 0
15.000 -10.00 78.7 36.265 1
15.000 -10.00 88.5 45.949 1
15.000 -10.00 98.3 55.633 1
15.000 -10.00 108.2 65.317 1
15.000 -10.00 118.0 75.001 1
15.000 -9.00 0.0 -35.725 0
15.000 -9.00 9.8 -26.013 0
15.000 -9.00 19.7 -16.301 0
15.000 -9.00 29.5 -6.588 0
15.000 -9.00 39.3 3.124 0
15.000 -9.00 49.2 12.836 0
15.000 -9.00 59.0 22.548 0
15.000 -9.00 68.8 32.261 1
15.000 -9.00 78.7 41.973 1
15.000 -9.00 88.5 51.685 1
15.000 -9.00 98.3 61.397 1
15.000 -9.00 108.2 71.110 1
15.000 -9.00 118.0 80.822 1
15.000 -8.00 0.0 -30.244 0
15.000 -8.00 9.8 -20.507 0
15.000 -8.00 19.7 -10.769 0
15.000 -8.00 29.5 -1.031 0
15.000 -8.00 39.3 8.706 0
15.000 -8.00 49.2 18.444 0
15.000 -8.00 59.0 28.182 1
15.000 -8.00 68.8 37.919 1
15.000 -8.00 78.7 47.657 1
15.000 -8.00 88.5 57.394 1
15.000 -8.00 98.3 67.132 1
15.000 -8.00 108.2 76.870 1
15.000 -8.00 118.0 86.607 1
15.000 -7.00 0.0 -24.763 0
15.000 -7.00 9.8 -15.003 0
15.000 -7.00 19.7 -5.243 0
15.000 -7.00 29.5 4.517 0
15.000 -7.00 39.3 14.277 0
15.000 -7.00 49.2 24.037 0
15.000 -7.00 59.0 33.797 1
15.000 -7.00 68.8 43.557 1
15.000 -7.00 78.7 53.317 1
